date,price,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,log_momentum,perc_diff_price_ma7,perc_diff_price_ma21,perc_diff_price_upper_band,perc_diff_price_lower_band
2004-01-15,11.86,11.783,11.284,11.583827978726726,11.738333144100222,0.15450516537349657,0.18344366695901748,11.650887333918035,10.917112666081966,11.847467259616998,10.86,2.3850863145057892,0.6492411467116355,4.856661045531187,1.7631759366101518,7.950146154452222
2004-01-16,11.94,11.815999999999999,11.3016,11.610742433300114,11.769365004711045,0.1586225714109304,0.1750330795803207,11.651666159160643,10.951533840839359,11.909155753205667,10.94,2.392425796993835,1.0385259631490835,5.3467336683417,2.414856288436826,8.278611048246574
2004-01-20,11.93,11.833000000000002,11.320200000000002,11.634831478045976,11.794082253112341,0.15925077506636498,0.17298919954117703,11.666178399082355,10.974221600917648,11.923051917735222,10.93,2.391511302188447,0.8130762782900064,5.111483654652122,2.2114132516147915,8.011554057689452
2004-01-21,12.03,11.858999999999998,11.341000000000001,11.664607188565485,11.83038247579862,0.16577528723313506,0.17456336505995473,11.69012673011991,10.991873269880092,11.994350639245075,11.03,2.400618833265411,1.4214463840399099,5.727348295926836,2.825214213467073,8.629482378386598
2004-01-22,11.99,11.878,11.3598,11.689094112475193,11.854941986118634,0.16584787364344145,0.1710032317330883,11.701806463466177,11.017793536533823,11.991450213081691,10.99,2.39698576841553,0.934111759799834,5.256046705587993,2.4036158176298854,8.1084775935461
2004-01-23,11.96,11.888,11.378999999999998,11.70945669402642,11.871106410487648,0.16164971646122872,0.1637223259057922,11.706444651811582,11.051555348188414,11.970483404360564,10.96,2.3942522815198695,0.6020066889632186,4.8578595317726005,2.120027994886446,7.595691068658755
2004-01-26,12.11,11.922999999999998,11.4024,11.7395306418242,11.907862450883037,0.16833180905883793,0.16137158818604527,11.725143176372091,11.079656823627909,12.063494468120188,11.11,2.4078456036515385,1.5441783649876233,5.843104872006601,3.1780084527490353,8.508201291264166
2004-01-27,11.99,11.940999999999999,11.421,11.758317651772295,11.920499922178857,0.16218227040656252,0.1452139981653291,11.711427996330658,11.130572003669341,12.014498156040062,10.99,2.39698576841553,0.40867389491243755,4.745621351125945,2.3233695051654935,7.167873197086397
2004-01-28,11.83,11.949,11.4364,11.763689332793222,11.906575994601235,0.14288666180801357,0.1362814425332723,11.708962885066546,11.163837114933456,11.891499385346686,10.83,2.382320061012899,-1.0059171597633116,3.327134404057475,1.0231370662168566,5.631131741898093
2004-01-29,11.89,11.953,11.454600000000001,11.77314654844201,11.904025707895437,0.13087915945342665,0.12590200867927331,11.706404017358548,11.202795982641454,11.890499795115561,10.89,2.387844936944869,-0.5298570227081483,3.6619007569386,1.5441209641837934,5.779680549693406
2004-01-30,11.86,11.953,11.473600000000001,11.779644308376202,11.897252221615357,0.11760791323915498,0.11605806169419078,11.705716123388383,11.24148387661162,11.870166598371853,10.86,2.3850863145057892,-0.784148397976391,3.258010118043831,1.300875856758993,5.2151443793286685
2004-02-02,11.9,11.949,11.4954,11.788641820831105,11.897674972618423,0.10903315178731887,0.09898830340261548,11.69337660680523,11.29742339319477,11.890055532790617,10.9,2.388762789235098,-0.41176470588234865,3.4000000000000026,1.7363310352501649,5.06366896474984
2004-02-03,11.91,11.947000000000001,11.5156,11.797708079169501,11.899571190897989,0.10186311172848761,0.0948128350183265,11.705225670036652,11.325974329963346,11.90335184426354,10.91,2.3896797998449792,-0.3106633081444233,3.311502938706977,1.719347858634322,4.903658018779632
2004-02-04,11.81,11.925,11.535599999999999,11.7986257864389,11.885790637365076,0.0871648509261771,0.09254301986815446,11.720686039736307,11.35051396026369,11.841117281421182,10.81,2.3804716316511167,-0.9737510584250653,2.323454699407297,0.7562570725122202,3.8906523263023733
2004-02-05,11.84,11.91,11.556000000000001,11.801712952887419,11.8787457637361,0.07703281084868152,0.09086716736679425,11.73773433473359,11.374265665266412,11.840372427140395,10.84,2.3832429960115,-0.5912162162162187,2.3986486486486394,0.8637302809663008,3.9335670163309784
2004-02-06,11.98,11.912,11.5756,11.8150087665115,11.89432363826532,0.07931487175381946,0.09245197900020542,11.760503958000411,11.390696041999588,11.933457475713466,10.98,2.3960754360813845,0.5676126878130184,3.375626043405682,1.8321873288780388,4.9190647579333255
2004-02-09,11.96,11.897,11.5944,11.825816117031128,11.904427858414106,0.07861174138297855,0.08717797887082325,11.768755957741647,11.420044042258354,11.95115249190449,10.96,2.3942522815198695,0.5267558528428145,3.0568561872909745,1.59903045366517,4.51468192091678
2004-02-10,12.02,11.9,11.613399999999999,11.840283476027714,11.922208432823993,0.08192495679627854,0.08714627751207825,11.787692555024154,11.439107444975843,11.997050830634828,11.02,2.3997118037247684,0.9983361064891783,3.382695507487529,1.9326742510469643,4.832716763928094
2004-02-11,12.15,11.931999999999999,11.635,11.863348506931528,11.957253697805012,0.09390519087348359,0.09173617779148507,11.81847235558297,11.45152764441703,12.099016943544944,11.15,2.411439497906128,1.7942386831275863,4.238683127572021,2.7286225877944954,5.748743667349547
2004-02-12,12.09,11.952,11.652999999999999,11.880220862364549,11.977676407261844,0.09745554489729535,0.09491686112760558,11.84283372225521,11.463166277744788,12.093005647848315,11.09,2.4060438013622756,1.1414392059553342,3.614557485525237,2.044386085564853,5.1847288854856215
2004-02-13,12.03,11.969,11.670399999999999,11.891366598706432,11.985726257940197,0.09435965923376521,0.09380270448351877,11.858005408967037,11.482794591032961,12.051001882616106,11.03,2.400618833265411,0.5070656691604318,2.9891936824605185,1.4297139736738387,4.548673391247198
2004-02-17,12.14,11.993,11.6904,11.909862227491558,12.009460847399543,0.0995986199079848,0.10176857130403467,11.89393714260807,11.48686285739193,12.110333960872035,11.14,2.410542234499138,1.2108731466227367,3.7034596375617808,2.026876914266311,5.380042360857251
2004-02-18,12.09,12.011,11.7084,11.923258303430075,12.021851560298058,0.09859325686798392,0.10462464236247053,11.91764928472494,11.499150715275059,12.096777986957344,11.09,2.4060438013622756,0.653432588916465,3.1563275434243225,1.4255642289086874,4.887090857939958
2004-02-19,12.04,12.034,11.727,11.931937353012017,12.02464364206109,0.09270628904907241,0.10490471867366678,11.936809437347334,11.517190562652667,12.058925995652446,11.04,2.401525040848949,0.049833887043176504,2.5996677740863694,0.8570644738593478,4.34227107431339
2004-02-20,12.01,12.051,11.743400000000001,11.937739279377485,12.022390764413664,0.08465148503617925,0.10510521044724212,11.953610420894485,11.533189579105517,12.026308665217483,11.01,2.3988039507345884,-0.3413821815154069,2.219816819317224,0.469521890970149,3.970111747664299
2004-02-23,11.98,12.051,11.761199999999999,11.940879479452919,12.015869084742013,0.07498960528909393,0.10499498734902635,11.971189974698051,11.551210025301947,11.995436221739162,10.98,2.3960754360813845,-0.5926544240400645,1.8263772954925013,0.07353944325500342,3.579215147729999
2004-02-24,11.96,12.051,11.778799999999999,11.942299908934457,12.007273814608098,0.06497390567364114,0.1005982107196804,11.97999642143936,11.577603578560637,11.971812073913055,10.96,2.3942522815198695,-0.7608695652173855,1.515050167224099,-0.1671941591919638,3.1972944936401615
2004-02-25,12.01,12.05,11.7948,11.947328151562132,12.007693228832345,0.06036507727021245,0.10086468267202116,11.996529365344042,11.593070634655959,11.997270691304351,11.01,2.3988039507345884,-0.3330557868443041,1.7918401332223097,0.1121618206158025,3.471518445828817
2004-02-26,12.02,12.037,11.8104,11.952724588323981,12.009586582394967,0.056861994070985133,0.09528212954446091,12.00096425908892,11.619835740911078,12.012423563768117,11.02,2.3997118037247684,-0.14143094841931145,1.7437603993344428,0.15836722887752785,3.3291535697913575
2004-02-27,12.02,12.03,11.8272,11.957719382010774,12.011188649614779,0.0534692676040045,0.09290062602475045,12.0130012520495,11.641398747950499,12.01747452125604,11.02,2.3997118037247684,-0.08319467554076362,1.6039933444259575,0.05822585649333736,3.1497608323585777
2004-03-01,12.14,12.041,11.845,11.971250319994903,12.031005811559584,0.05975549156468141,0.0932173464769917,12.031434692953985,11.658565307046016,12.099158173752015,11.14,2.410542234499138,0.8154859967051087,2.429983525535419,0.8942776527678398,3.9656893983029993
2004-03-02,12.07,12.034,11.860999999999999,11.978579490170208,12.03700492544395,0.05842543527374211,0.09085992689734249,12.042719853794685,11.679280146205313,12.079719391250672,11.07,2.4042387467205457,0.29826014913007115,1.7315658657829445,0.22601612431910192,3.2371156072467873
2004-03-03,12.09,12.034,11.8748,11.986847881377095,12.045158023002937,0.05831014162584225,0.08896332774919923,12.052726655498399,11.696873344501602,12.08657313041689,11.09,2.4060438013622756,0.46319272125723043,1.7799834574028073,0.3082989619652718,3.2516679528403425
2004-03-04,12.13,12.043000000000001,11.8894,11.997469607854509,12.058210647264946,0.060741039410437736,0.07665884780877753,12.042717695617556,11.736082304382444,12.11552437680563,11.13,2.4096441652874536,0.717230008244021,1.9835119538334756,0.7195573320894036,3.247466575577547
2004-03-05,12.15,12.056999999999999,11.903599999999999,12.008785779403697,12.072332097513671,0.06354631810997446,0.06483988376236233,12.033279767524723,11.773920232475275,12.138508125601879,11.15,2.411439497906128,0.7654320987654465,2.027983539094661,0.9606603495907587,3.0953067285985627
2004-03-08,12.05,12.064,11.9152,12.011843093437472,12.068896387863909,0.05705329442643681,0.06248157623189354,12.040163152463787,11.790236847536214,12.07950270853396,11.05,2.402430427963762,-0.11618257261410245,1.1186721991701265,0.08163358951214614,2.1557108088281067
2004-03-09,11.98,12.065999999999999,11.925799999999999,12.009481192087023,12.055220012618644,0.04573882053162137,0.06098101516478052,12.04776203032956,11.803837969670438,12.01316756951132,10.98,2.3960754360813845,-0.7178631051752797,0.45242070116862754,-0.5656262965739516,1.4704676989112067
2004-03-10,11.81,12.046,11.9326,11.99468651643444,12.01749383843468,0.02280732200024005,0.08230878957988685,12.097217579159775,11.767982420840227,11.87772252317044,10.81,2.3804716316511167,-1.9983065198983816,-1.0381033022862003,-2.43198627569665,0.3557796711242497
2004-03-11,11.63,12.007000000000001,11.9328,11.967641740976468,11.957879377154812,-0.00976236382165574,0.12129129790454517,12.17538259580909,11.69021740419091,11.712574174390147,10.63,2.363680192353857,-3.2416165090283804,-2.6036113499570033,-4.689446223637912,-0.5177764762760947
2004-03-12,11.78,11.983,11.936,11.953727604453993,11.930513309576606,-0.023214294877387687,0.13152046068558323,12.199040921371166,11.672959078628834,11.757524724796715,10.78,2.377692565480851,-1.7232597623090085,-1.3242784380305652,-3.557223441181382,0.9086665651202515
2004-03-15,11.61,11.930000000000001,11.9352,11.92824128722987,11.881203555074654,-0.047037732155216005,0.15836250885398037,12.251925017707961,11.618474982292039,11.659174908265571,10.61,2.3617969526258915,-2.756244616709751,-2.8010335917312714,-5.5290699199652185,-0.07299726349732436
2004-03-16,11.67,11.89,11.936399999999999,11.909094903962142,11.848710692325517,-0.06038421163662555,0.1687601848778339,12.273920369755666,11.598879630244332,11.666391636088525,10.67,2.367436065313662,-1.885175664095978,-2.2827763496143882,-5.1749817459782905,0.6094290467495148
2004-03-17,11.81,11.861999999999998,11.9374,11.901748359152261,11.842755199938845,-0.058993159213416746,0.1691962423372732,12.275792484674547,11.599007515325454,11.762130545362842,10.81,2.3804716316511167,-0.4403048264182712,-1.078746824724807,-3.9440515213763443,1.7865578719267297
2004-03-18,11.8,11.829,11.937999999999999,11.894205567103567,11.836177475694093,-0.05802809140947396,0.17083078731521856,12.279661574630437,11.596338425369561,11.787376848454281,10.8,2.379546134130174,-0.24576271186440604,-1.1694915254237128,-4.064928598563015,1.7259455477155892
2004-03-19,11.67,11.781,11.9354,11.877585758040563,11.810611706331043,-0.06697405170952031,0.17976300187220345,12.294926003744406,11.575873996255593,11.709125616151427,10.67,2.367436065313662,-0.9511568123393372,-2.2742073693230473,-5.354978609635013,0.8065638709889179
2004-03-22,11.52,11.728,11.928600000000001,11.851080219766917,11.765902207320243,-0.08517801244667389,0.199852577245277,12.328305154490556,11.528894845509447,11.583041872050474,10.52,2.3532782073095637,-1.8055555555555571,-3.546875000000014,-7.016537799397189,-0.07721220060283925
2004-03-23,11.5,11.680000000000001,11.9234,11.82505818368236,11.724994170989302,-0.10006401269305876,0.21776617107153776,12.358932342143076,11.487867657856926,11.527680624016824,10.5,2.3513752571634776,-1.5652173913043608,-3.6817391304347904,-7.46897688820066,0.10549862733107936
2004-03-24,11.47,11.646,11.9166,11.798742507587846,11.685764294930241,-0.11297821265760533,0.23284058246385106,12.382281164927702,11.450918835072299,11.489226874672275,10.47,2.3485140248824456,-1.5344376634699228,-3.8936355710549266,-7.953628290564096,0.16635714845424254
2004-03-25,11.66,11.649,11.9148,11.78845983252452,11.681800556940956,-0.10665927558356358,0.23259632978957118,12.379992659579141,11.449607340420858,11.603075624890758,10.66,2.3664984187376983,0.09433962264151809,-2.1852487135505956,-6.17489416448663,1.8043967373854384
2004-03-26,11.65,11.636,11.9108,11.778198510710938,11.676908163244056,-0.10129034746688248,0.23123182716645369,12.373263654332908,11.448336345667093,11.634358541630254,10.65,2.365559892155434,0.12017167381975212,-2.2386266094420573,-6.208271711012078,1.7310184921279637
2004-03-29,11.8,11.655,11.909600000000001,11.779814170313896,11.69584536995138,-0.0839688003625163,0.21776073301241658,12.345121466024834,11.474078533975169,11.74478618054342,10.8,2.379546134130174,1.2288135593220453,-0.9288135593220369,-4.619673440888414,2.7620463222443403
2004-03-30,11.85,11.672999999999998,11.9078,11.785015309930419,11.719561467997325,-0.06545384193309367,0.2083588756272005,12.324517751254401,11.491082248745599,11.814928726847805,10.85,2.3841650799864684,1.493670886075961,-0.4877637130801713,-4.004369208897902,3.02884178273756
2004-03-31,11.84,11.676,11.905999999999999,11.789089837949287,11.738090473658183,-0.050999364291104854,0.19601020381602477,12.298020407632048,11.51397959236795,11.831642908949268,10.84,2.3832429960115,1.3851351351351326,-0.5574324324324236,-3.868415605000409,2.753550740135562
2004-04-01,11.91,11.687,11.903599999999999,11.798049379497005,11.764538093985955,-0.033511285511050204,0.18022208521709956,12.264044170434198,11.5431558295658,11.883880969649757,10.91,2.3896797998449792,1.8723761544920299,0.05373635600336752,-2.9726630599009094,3.0801357719076448
2004-04-02,12.01,11.721,11.903999999999998,11.813754673238654,11.802301465217935,-0.011453208020718364,0.16638256487605999,12.236765129752118,11.571234870247878,11.967960323216586,11.01,2.3988039507345884,2.4063280599500394,0.8825978351373992,-1.8881359679610217,3.6533316382358203
2004-04-05,12.1,11.779,11.9068,11.83496459290453,11.84810124090398,0.013136647999449025,0.1714113243203685,12.249622648640738,11.563977351359263,12.055986774405527,11.1,2.4069451083182885,2.652892561983469,1.5966942148760261,-1.2365508152127138,4.429939244964766
2004-04-06,12.08,11.837,11.906200000000002,11.853120564974988,11.883777973800402,0.030657408825414123,0.17962753862250164,12.265455077245004,11.546944922755,12.071995591468509,11.08,2.405141681319138,2.0115894039735127,1.4387417218542895,-1.5352241493791747,4.412707593087754
2004-04-07,12.0,11.89,11.906400000000001,11.864003409817997,11.90165828583206,0.03765487601406292,0.18735274919674463,12.28110549839349,11.531694501606513,12.023998530489502,11.0,2.3978952727983707,0.916666666666662,0.7799999999999881,-2.3425458199457516,3.9025458199457277
2004-04-08,11.99,11.923,11.909600000000001,11.873338783371878,11.915249318979482,0.04191053560760416,0.19066090041581088,12.290921800831622,11.52827819916838,12.0013328434965,10.99,2.39698576841553,0.5587989991659731,0.6705587989991588,-2.50977315122287,3.8508907492211875
2004-04-12,12.05,11.963,11.912799999999999,11.886427775993713,11.935980193238846,0.04955241724513293,0.19956465777180646,12.311929315543612,11.513670684456386,12.033777614498833,11.05,2.402430427963762,0.7219917012448258,1.1385892116182719,-2.1736872659220836,4.450865689158627
2004-04-13,11.88,11.971,11.9132,11.885951544160703,11.927367855727422,0.04141631156671899,0.19515445974379875,12.303508919487598,11.522891080512402,11.931259204832946,10.88,2.3869262414277967,-0.7659932659932601,-0.2794612794612711,-3.5648898946767438,3.0059673357542014
2004-04-14,11.87,11.973,11.9126,11.884769717878743,11.918542031691262,0.03377231381251811,0.19254801178434547,12.29769602356869,11.527503976431309,11.890419734944315,10.87,2.386006701133118,-0.8677337826453373,-0.3588879528222426,-3.603167848093438,2.885391942448953
2004-04-15,11.88,11.977,11.912,11.884416341649738,11.912612488309748,0.028196146660009802,0.19293508589269143,12.297870171785384,11.526129828214618,11.883473244981438,10.88,2.3869262414277967,-0.8164983164983125,-0.2693602693602696,-3.5174256884291495,2.9787051497086106
2004-04-16,11.94,11.98,11.9146,11.888534338013434,11.916825951673403,0.028291613659968462,0.19445673311210054,12.303513466224201,11.525686533775799,11.921157748327147,10.94,2.392425796993835,-0.335008375209388,0.21273031825795163,-3.044501392162493,3.4699620286783963
2004-04-19,11.95,11.974,11.916799999999999,11.893088054799449,11.921929651443316,0.02884159664386665,0.1921313969246296,12.301062793849258,11.532537206150739,11.940385916109049,10.95,2.3933394562625097,-0.20083682008368964,0.27782426778243335,-2.937763965265766,3.4934125008306323
2004-04-20,11.76,11.940000000000001,11.9124,11.883228267390981,11.897017397262111,0.013789129871129902,0.17754095153987207,12.267481903079744,11.557318096920255,11.820128638703016,10.76,2.3758355547336385,-1.530612244897972,-1.2959183673469397,-4.315322305099869,1.7234855704059902
2004-04-21,11.83,11.915,11.9098,11.879284909517839,11.886707028412983,0.007422118895144436,0.1564541298171482,12.222708259634297,11.596891740365704,11.826709546234339,10.83,2.382320061012899,-0.7185122569737876,-0.674556213017756,-3.3195964466128234,1.9704840205773113
2004-04-22,11.99,11.914000000000001,11.9092,11.887487035067908,11.902598254862594,0.015111219794686548,0.1255975192513936,12.160395038502788,11.658004961497213,11.935569848744779,10.99,2.39698576841553,0.6338615512927334,0.6738949124270224,-1.4211429399732085,2.768932764827253
